Thermochronology Colombia
13.5	2.1
13.5	2.1
8.27	0.4
8.3	0.85
13.7	1.2
14.96	0.9
9.86	0.08
9.923	0.065
9.94	0.071
12.16	4.01
13.1	3.3
8.3	0.07
12.1	2.4
12	0.5
12.3	0.4
13.8	1.2
11.6	1.7
11.1	0.7
13.3	0.6
13.7	1.7
13.8	1.9
12.2	0.9
8.3	0.5
11.4	1.1
11.5	0.6
8.5	1.5
11.73	3.08
13.61	0.96
13.6	1.8
13.5	2.3
8.66	0.49
8.71	0.72
9.21	0.19
9.76	1.15
10.77	1.05
10.89	0.28
11.7	0.48
12.87	2.4
13.26	2.96
10.8	3.5
12.1	2.5
10.4	10.6
15.03	2.23
15.3	1.1
15.3	1.3
15.68	3.65
15.7	1.7
15.7	9.3
15.9	4.4
16	2.5
16	2.5
16	3
16	3
16.2	1.6
16.3	1.8
16.44	0.37
16.56	0.14
16.68	0.11
16.7	3.2
16.86	0.3
17.1	1
17.2	1.1
17.2	2.8
17.21	0.99
17.3	3.2
17.6	3.3
17.76	0.1
17.93	0.26
17.98705525	0.933552418
18.1	3
18.1	3
18.1	1.01
18.2	1.1
18.3	1.1
18.3	1.69
18.61	0.59
18.7	7.4
18.74	0.59
19.3	2
19.3	3.6
19.6	4.2
19.6	6.8
19.9	1.2
20	3.3
20.16846745	0.81035624
20.2	2.2
20.33	0.37
20.6	0.66
20.6	4.6
20.6	1.4
20.64	0.56
21.45	0.68
21.56	0.59
21.6	3.2
21.96	0.46
21.97	0.5
22.08	0.18
22.1	2
22.3	3.1
22.4	2.4
22.4	0.4
22.5	0.42
22.6	0.2
22.6	0.3
22.8	1.1
23.18	0.55
23.3	2.1
23.3	3.8
23.3	4.4
23.38	0.49
23.4	4
23.9	1.2
24.14	0.56
24.2	1.65
24.2	2.8
24.2	1.2
24.4	3.4
24.57	3.51
24.73	0.67
24.9	4
25	6.7
25.1	3.2
25.1	1.3
25.6	1.1
25.6	4.4
25.7	3.7
26.19	0.49
26.5	1.7
26.6	1.3
26.7	3.6
26.82	0.55
26.9	3.9
27.6	4.6
28.1	3.2
28.5	5.1
28.6	4.8
28.7	5
28.7	6.4
29.2	1.3
29.8	3.8
30.3	3
30.5	5.8
30.6	1.2
30.6	5.8
30.7	1.8
31.4	1.6
31.8	6.2
32	1.9
32.1	7.2
32.2	1.6
32.6	1.9
32.8	1.9
33.4	0.68
33.7	1.7
33.72	1.41
34	2.2
34.5	3.3
34.7	1.9
35	3
35	8.2
35.2	2.2
35.58	0.63
35.6	2.3
35.8	4.6
35.8	5.8
36	1.8
36.1	1.3
36.3	1
36.51	0.73
36.6	1.8
36.6	1.8
36.7	11.5
36.77	0.74
37.1	5.8
37.2	2.3
37.4	3.1
37.4	4
37.5	2.8
37.63230037	1.038791314
37.79	0.72
37.8	5.2
38.1	0.9
38.1	5.4
38.3	4.3
38.36	0.74
39.1	2.1
39.6	7
40.1	2
40.16	1.4
40.2	4.6
40.2	2.6
40.4	5.7
40.6	5.8
40.7	2
40.8	2
41	6.6
41	9.6
41.3	4.2
41.3	2.1
41.4	8.6
41.6	5.4
41.78	0.83
42.3	3.1
42.4	1.3
42.5	9.4
42.9	2.1
43	3
43.1	0.4
43.4	5.4
43.4	2.2
43.5	1.4
43.5	4.8
43.6	2.2
43.9	4.2
44	0.77
44.1	4.6
44.1	5.9
44.3	6.2
44.4	7.2
44.8	8.4
44.8	1
45	2
45	2.6
45.1	2
45.1	1.1
45.14	3.18
45.3	1.9
45.5	3.1
45.6	7.6
45.7	2.3
45.8	3.8
45.8	1.7
45.8	3.7
46	6.6
46	9
46.1	1.4
46.32	0.67
46.4	5.8
46.7	1.2
46.7	2.3
47.2	1.4
47.5	2.8
47.7	2.7
47.9	5.2
48	1.5
48	3.8
48.2	1.6
48.2	4.6
48.2	4.8
48.33	0.78
48.34	0.9
48.9	2.4
49.1	2.9
49.3	3
49.3	2.1
49.4	2.3
49.4	1.2
49.45	0.75
50	6
50.2	1.3
50.4	1.3
50.42	1.05
50.7	2
51.3	2.4
51.4	4.1
51.5	1.3
52.2	1.4
52.4	1.3
52.6	1.6
52.9	7.8
53	4.8
53.1	5.6
53.2	1
53.3	1.4
53.3	2.3
53.6	1.3
53.6	3.08
53.8	3.1
53.8	8.2
53.8	0.7
53.9	0.5
54.2	6
54.3	1.7
54.5	0.8
54.6	1.3
54.8	5.8
55.1	1.5
55.2	4.4
55.3	5.4
55.4	5.2
55.9	1.5
55.9	5.5
55.9	1.4
56	1.4
56	1.3
56.2	9
56.3	6.2
56.5	7.4
57.9	1.4
58.1	5.2
58.1	6.6
58.12	4.79
58.5	8
58.8	1.5
58.9	0.5
59	12
59.2	20.2
59.35	0.57
59.5	1.5
59.6	10.4
59.8	10.2
59.8	16.8
60	9
60.8	1.7
61	7
61.5	9.4
61.7	1.2
61.77	4.36
61.96	0.59
62.5	5.2
62.6	0.7
62.6	1.1
62.8	6.8
63.2	0.3
63.4	0.5
63.6	9.4
64.1	9.6
64.1	5.4
64.3	2.3
64.3	2.3
64.4	3.6
64.5	14.6
64.59	1.58
64.7	3
64.9	10.2
65.1	10.2
65.5	6
65.9	5.1
65.94664272	0.127287104
65.9649911	0.104646785
65.97404407	0.110733253
65.99178061	0.078289003
65.99461804	0.087282334
66	7
66.00814106	0.131505452
66.01227637	0.105533485
66.01561962	0.085903226
66.02091272	0.076605262
66.02992072	0.077984957
66.03417824	0.105411321
66.04182367	0.090784464
66.04322577	0.110737218
66.04908749	0.091294346
66.05546568	0.074240371
66.06267964	0.102092461
66.06616988	0.081639638
66.06958651	0.120080604
66.06999033	0.075880944
66.08203303	0.068857292
66.08359682	0.101328841
66.08695373	0.078821253
66.0973189	0.128174822
66.0974866	0.093746763
66.16099334	0.113575616
66.4	11.5
66.5	0.5
66.6	8
66.67	5.04
67	7
67.3	0.7
67.4	5.1
67.9	7.4
67.9	1.6
68.13	0.12
68.3	8.2
68.3	16.4
68.9	0.6
69.3	4.8
69.4	17.2
69.7	8.6
69.7	0.8
70.14	0.26
70.4	6.3
70.5	1.8
70.6	1.3
71	1.9
71.4	9.8
71.4	0.2
71.44	0.4
71.44	0.63
71.8	1.4
72	25
72	4
72.3	0.3
72.4	6
72.5	0.4
72.9	7.4
72.9	18.8
73.1	0.5
73.2	0.4
73.2	0.8
74	2
74.4	10.6
74.6	13.4
74.8	7.4
75	12
75.14	0.18
76.2	1.1
76.9	0.7
77.3	1.5
77.6	8
77.6	10.8
77.6	5.7
77.9	1
79	0.8
79.2	1.1
79.2	2.6
80.2	1.7
80.2	0.2
80.4	18.1
80.8	0.3
81	8.7
81.3	10.6
81.6	2.7
81.9	0.6
82	4
82	18
82.2	2.5
83.8	1.3
84	4
85	1
85.3	18.2
86.4	14.2
88	18
88.3	12.4
88.52	1.92
88.7	14.3
89	14
89.2	13
89.58	4.82
89.77	2.76
89.8	1.1
89.9	0.6
90	20
90.29	1.3
91	11
91	12
91.46	2.05
91.6	12.9
93	10
93	14
94	8
95.21	3.65
96.15	3.71
96.41	10.97
98	10
98.7	7.7
99	12
103.6	13
104	19
106	10
106	3
106.6	16
106.8	13.6
107.6	16
108	4
108.2	4.1
109	10
109.2	10.8
109.4	0.2
109.7	1.3
109.8	2.9
111.8	17.4
112	16.6
112.2	6.3
113.4	22.8
113.5	10.5
114.1	0.9
115	42
115.1	0.3
116.4	0.9
118.7	15.8
119	5
120	27
122.9	17.1
124	34
124.8	12.7
127.7	1.6
128.7	0.44
130	23
130.2	2.8
132.2	12.9
133	10.4
133.6	0.3
134.3	0.7
134.6	5
134.7	0.3
136	0.76
136	16.2
136.4	0.5
136.6	55
136.8	6.2
136.8	10.2
137.1	0.3
137.3	0.9
137.9	7.1
141	5.2
141	7
145.6	13.1
145.9	5.7
146	20
147	0.5
148.6	10.8
148.9	3.4
149.36	0.73
151.8	0.9
152.9	1.1
153.1	2
154	0.6
154.5	0.2
154.5	1.6
154.7	41.4
154.8	1.6
155	18.3
155.4	6
157.7	0.4
157.7	0.6
159.2	5.2
160.7	1
161	1
165.9	1.7
167.1	15
169	26
171	31
172	16.4
173.3	9.2
178.9	26.5
179.8	9
179.9	34
181	18
182.6	2.4
183	18
183.8	1.2
185	12.2
185.2	0.8
191.5	9
193.6	0.5
193.9	25.6
193.9	0.5
196.2	0.7
197.7	24.1
197.7	0.3
198.2	0.6
198.2	0.6
199	0.3
199.1	0.3
199.1	0.6
199.2	0.4
200.1	0.6
200.1	0.6
200.2	0.4
201	0.3
201.9	0.5
201.9	0.5
202	0.6
202	0.6
203.8	0.7
203.8	0.7
204	0.4
204.2	1.3
204.3	1.2
206.5	9.2
208.23	0.19
208.6	0.5
208.6	0.5
211.1	0.2
211.3	0.2
212.3	0.3
212.7	0.5
212.7	0.5
214	35
214.29	0.93
214.56	0.93
215.4	0.2
216.2	14.2
216.89	0.19
217.7	0.2
218.3	0.3
218.6	0.3
218.7	0.3
218.9	0.3
219.3	0.3
219.53	0.87
219.6	0.3
221.3	0.2
221.8	1.03
222.25	3.74
223.79	0.2
224	5.8
224.8	3.6
225.3	1.1
227.2	22.1
228.3	0.3
228.7	0.4
228.9	0.5
229.7	0.5
230	1
230.2	0.8
231	1
235	1
236.6	0.7
243	4
246	6
344.2	0.6
345.4	0.6
494.1	5
715	260
904.2	0.8
907.4	1
907.4	1
912.1	1.1
913.6	1.1
913.6	1.1
914.3	1.3
914.3	1.3
914.3	1.3
918.8	0.8
919.2	0.8
919.7	0.8
919.7	0.8
920.3	0.8
928.2	1.2
928.2	1.2
928.2	1.3
929.6	1.5
929.6	1.5
930.4	0.9
945.2	0.8
948.3	1.1
948.3	1.1
951	3
954.6	1.3
954.6	1.3
954.8	0.8
956.1	1.1
957	1.1
960.9	1
962	1.1
962	1.1
963	1
964	1
964	1
964	1.1
964	1.1
967	3
971	4
972.6	1.1
974.2	1.1
974.2	1.1
974.8	0.9
976	0.9
976	0.9
977.3	1.9
977.3	1.9
977.7	1.6
977.7	1.6
979	3
980	2
980.1	0.8
981	1.6
981.1	1.2
981.1	1.2
981.2	1.6
982.3	1.6
982.3	1.6
984	3
985	3
1006.08	0.8
1007.3	0.9
1007.3	0.9
1007.6	0.9
1009	2
1011.6	1.1
1011.6	1.1
1015.2	1.2
1017.8	1.2
1017.8	1.2
1032	6
1032.9	1.1
1044.7	1.1
1044.7	1.1
1237	13
1292.9	8.7
1310.7	10.5
1312.7	10.8
1329	8.7
1339.5	8.8
1359.3	8.9
1359.7	8.8
1361.8	8.7
1361.9	9.3
1366	9.3
1366.2	9.2
1368	14
1376	14
1383	8.9
